ERP,SalesID,Date,Key_Accounts,CustomerName,Country,ItemNumber,LifeCycle,Pillar,SubPillar,InvoiceAmount,InvoiceQuantity,Sales price
Bestar,1660924,2025-01-03,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000140,End of life,BBF,Bookcase,135.6183354,1,135.6183354
Bestar,1667873,2025-02-03,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000140,End of life,BBF,Bookcase,135.2250759,1,135.2250759
Bestar,1672237,2025-02-20,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000140,End of life,BBF,Bookcase,138.260624,1,138.260624
Bestar,1677698,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000140,End of life,BBF,Bookcase,136.5068302,1,136.5068302
Bestar,1681082,2025-04-10,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000140,End of life,BBF,Bookcase,137.7743388,1,137.7743388
Bestar,1694734,2025-07-21,Amazon,AMAZON CANADA  (VENDOR),CAN,165700-000142,End of life,BBF,Bookcase,142.755102,1,142.755102
Bestar,1665231,2025-01-16,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.52891416,1,76.52891416
Bestar,1666198,2025-01-27,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.98800223,1,76.98800223
Bestar,1667906,2025-02-03,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.2013256,1,76.2013256
Bestar,1669887,2025-02-10,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,77.19261435,1,77.19261435
Bestar,1670385,2025-02-10,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,77.19261435,1,77.19261435
Bestar,1670666,2025-02-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,155.8238035,2,77.91190174
Bestar,1670849,2025-02-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,77.91190174,1,77.91190174
Bestar,1671115,2025-02-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,77.91190174,1,77.91190174
Bestar,1674083,2025-03-03,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.44410583,1,76.44410583
Bestar,1675036,2025-03-10,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.80050101,1,76.80050101
Bestar,1676071,2025-03-13,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.80050101,1,76.80050101
Bestar,1676720,2025-03-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.70975813,1,76.70975813
Bestar,1677765,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.92361305,1,76.92361305
Bestar,1678118,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.92361305,1,76.92361305
Bestar,1678649,2025-03-27,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,76.92361305,1,76.92361305
Bestar,1679956,2025-04-03,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,77.14405536,1,77.14405536
Bestar,1682081,2025-04-16,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.4600432,1,79.4600432
Bestar,1682085,2025-04-16,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.4600432,1,79.4600432
Bestar,1682585,2025-04-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.64927473,1,79.64927473
Bestar,1688223,2025-05-28,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.23407967,1,80.23407967
Bestar,1689924,2025-06-09,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.62089116,1,80.62089116
Bestar,1689941,2025-06-09,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.62089116,1,80.62089116
Bestar,1691400,2025-06-23,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.39772727,1,80.39772727
Bestar,1691979,2025-06-26,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.39772727,1,80.39772727
Bestar,1693480,2025-07-10,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,81.12458655,1,81.12458655
Bestar,1694167,2025-07-14,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.65624087,1,80.65624087
Bestar,1694964,2025-07-24,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.44460641,1,80.44460641
Bestar,1696842,2025-08-11,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.26325358,1,80.26325358
Bestar,1697200,2025-08-11,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.26325358,1,80.26325358
Bestar,1697378,2025-08-14,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.26325358,1,80.26325358
Bestar,1698406,2025-08-21,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.94350282,1,79.94350282
Bestar,1699013,2025-08-25,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.6665223,1,79.6665223
Bestar,1699442,2025-08-28,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.6665223,1,79.6665223
Bestar,1702041,2025-09-15,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.70103986,1,79.70103986
Bestar,1702526,2025-09-18,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.70103986,1,79.70103986
Bestar,1703007,2025-09-22,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.04786771,1,80.04786771
Bestar,1703008,2025-09-22,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,160.0957354,2,80.04786771
Bestar,1703009,2025-09-22,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,80.04786771,1,80.04786771
Bestar,1703854,2025-09-29,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.16935657,1,79.16935657
Bestar,1703869,2025-09-29,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,79.16935657,1,79.16935657
Bestar,1706786,2025-10-20,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,78.63911649,1,78.63911649
Bestar,1706403,2025-10-21,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,78.63911649,1,78.63911649
Bestar,1706967,2025-10-23,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,157.278233,2,78.63911649
Bestar,1707087,2025-10-23,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,78.63911649,1,78.63911649
Bestar,1708603,2025-11-03,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,78.73448423,1,78.73448423
Bestar,1710489,2025-11-17,Amazon,AMAZON CANADA  (VENDOR),CAN,16702-1117,PreObsolete,Bestar,Living,78.69518717,1,78.69518717
Bestar,1674357,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,145.3525419,1,145.3525419
Bestar,1675477,2025-03-10,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,146.0301997,1,146.0301997
Bestar,1679865,2025-04-03,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,146.6834417,1,146.6834417
Bestar,1684020,2025-04-28,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,151.3813749,1,151.3813749
Bestar,1690356,2025-06-12,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,153.2943755,1,153.2943755
Bestar,1700009,2025-09-02,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,152.7143065,1,152.7143065
Bestar,1705048,2025-10-06,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,150.4049308,1,150.4049308
Bestar,1713855,2025-12-04,Amazon,AMAZON CANADA  (VENDOR),CAN,17162-1117,End of life,Bestar,Living,150.1251878,1,150.1251878
Bestar,1660348,2025-01-03,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,206.8550062,1,206.8550062
Bestar,1660349,2025-01-03,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,206.8550062,1,206.8550062
Bestar,1667911,2025-02-03,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,206.2551781,1,206.2551781
Bestar,1674356,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,206.9123147,1,206.9123147
Bestar,1679864,2025-04-03,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,208.8068778,1,208.8068778
Bestar,1685185,2025-05-08,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,216.4782609,1,216.4782609
Bestar,1693278,2025-07-07,Amazon,AMAZON CANADA  (VENDOR),CAN,17164-1117,End of life,Bestar,Living,219.5810364,1,219.5810364
Bestar,1674519,2025-03-04,Amazon,AMAZON CANADA  (VENDOR),CAN,181420-000018,Active,BBF,Desking,243.9673085,1,243.9673085
Bestar,1684365,2025-04-29,Amazon,AMAZON CANADA  (VENDOR),CAN,181420-000035,Active,BBF,Desking,254.0864171,1,254.0864171
Bestar,1688482,2025-05-29,Amazon,AMAZON CANADA  (VENDOR),CAN,181420-000035,Active,BBF,Desking,256.062809,1,256.062809
Bestar,1674355,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,181520-000035,Active,BBF,Hutches,160.2507272,1,160.2507272
Bestar,1703742,2025-09-29,Amazon,AMAZON CANADA  (VENDOR),CAN,181850-000035,Active,BBF,Desking,418.6285058,1,418.6285058
Bestar,1714690,2025-12-09,Amazon,AMAZON CANADA  (VENDOR),CAN,181850-000035,Active,BBF,Desking,421.0750361,1,421.0750361
Bestar,1667788,2025-01-30,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,368.0594308,1,368.0594308
Bestar,1671713,2025-02-17,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,372.4763518,1,372.4763518
Bestar,1678883,2025-03-31,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,368.8054798,1,368.8054798
Bestar,1682705,2025-04-22,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,380.7822761,1,380.7822761
Bestar,1682706,2025-04-22,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,380.7822761,1,380.7822761
Bestar,1691340,2025-06-23,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,384.3604312,1,384.3604312
Bestar,1691514,2025-06-23,Amazon,AMAZON CANADA  (VENDOR),CAN,181851-000035,Active,BBF,Desking,384.3604312,1,384.3604312
Bestar,1662907,2025-01-13,Amazon,AMAZON CANADA  (VENDOR),CAN,181852-000018,Active,BBF,Desking,526.2931632,1,526.2931632
Bestar,1687231,2025-05-21,Amazon,AMAZON CANADA  (VENDOR),CAN,181852-000018,Active,BBF,Desking,542.9716003,1,542.9716003
Bestar,1694772,2025-07-21,Amazon,AMAZON CANADA  (VENDOR),CAN,181852-000018,Active,BBF,Desking,553.2215743,1,553.2215743
Bestar,1697182,2025-08-11,Amazon,AMAZON CANADA  (VENDOR),CAN,181852-000018,Active,BBF,Desking,551.9744019,1,551.9744019
Bestar,1714895,2025-12-11,Amazon,AMAZON CANADA  (VENDOR),CAN,181852-000018,Active,BBF,Desking,547.6334776,1,547.6334776
Bestar,1674351,2025-03-04,Amazon,AMAZON CANADA  (VENDOR),CAN,25721-000017,Active,Bestar,Wall & Cabinet Beds,1499.826846,1,1499.826846
Bestar,1691138,2025-06-19,Amazon,AMAZON CANADA  (VENDOR),CAN,25721-000017,Active,Bestar,Wall & Cabinet Beds,1592.476835,1,1592.476835
Bestar,1681986,2025-04-14,Amazon,AMAZON CANADA  (VENDOR),CAN,25882-17,Active,Bestar,Wall & Cabinet Beds,1175.413967,1,1175.413967
Bestar,1708335,2025-10-29,Amazon,AMAZON CANADA  (VENDOR),CAN,25882-17,Active,Bestar,Wall & Cabinet Beds,1165.013558,1,1165.013558
Bestar,1668130,2025-02-03,Amazon,AMAZON CANADA  (VENDOR),CAN,25884-17,Active,Bestar,Wall & Cabinet Beds,1496.817178,1,1496.817178
Bestar,1672316,2025-02-19,Amazon,AMAZON CANADA  (VENDOR),CAN,25884-17,Active,Bestar,Wall & Cabinet Beds,1530.417902,1,1530.417902
Bestar,1693166,2025-07-07,Amazon,AMAZON CANADA  (VENDOR),CAN,26162-17,Active,Bestar,Closet,167.4898934,1,167.4898934
Bestar,1684527,2025-05-01,Amazon,AMAZON CANADA  (VENDOR),CAN,26183-000009,Active,Bestar,Wall & Cabinet Beds,972.884657,1,972.884657
Bestar,1697128,2025-08-11,Amazon,AMAZON CANADA  (VENDOR),CAN,26183-000009,Active,Bestar,Wall & Cabinet Beds,980.8086685,1,980.8086685
Bestar,1662164,2025-01-09,Amazon,AMAZON CANADA  (VENDOR),CAN,26183-69,Obsolete,Bestar,Wall & Cabinet Beds,953.3582606,1,953.3582606
Bestar,1660666,2025-01-06,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-000009,Active,Bestar,Wall & Cabinet Beds,1054.403822,1,1054.403822
Bestar,1671495,2025-02-17,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1074.947056,1,1074.947056
Bestar,1675252,2025-03-10,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1059.61311,1,1059.61311
Bestar,1676109,2025-03-13,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1059.61311,1,1059.61311
Bestar,1680485,2025-04-07,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1071.166292,1,1071.166292
Bestar,1683260,2025-04-23,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1024.529119,1,1024.529119
Bestar,1683631,2025-04-29,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1024.085696,1,1024.085696
Bestar,1687068,2025-05-21,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1015.587667,1,1015.587667
Bestar,1688704,2025-06-03,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1031.901439,1,1031.901439
Bestar,1695107,2025-07-14,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1037.48173,1,1037.48173
Bestar,1704747,2025-10-06,Amazon,AMAZON CANADA  (VENDOR),CAN,26184-17,Active,Bestar,Wall & Cabinet Beds,1017.480112,1,1017.480112
Bestar,1662861,2025-01-13,Amazon,AMAZON CANADA  (VENDOR),CAN,26793-000017,End of life,Bestar,Wall & Cabinet Beds,1825.232284,1,1825.232284
Bestar,1666742,2025-01-27,Amazon,AMAZON CANADA  (VENDOR),CAN,26868-17,Active,Bestar,Wall & Cabinet Beds,1245.375279,1,1245.375279
Bestar,1662070,2025-01-08,Amazon,AMAZON CANADA  (VENDOR),CAN,26870-17,Active,Bestar,Closet,487.8825647,1,487.8825647
Bestar,1703993,2025-09-29,Amazon,AMAZON CANADA  (VENDOR),CAN,26872-69,Obsolete,Bestar,Closet,1411.405208,4,352.8513019
Bestar,1679926,2025-04-02,Amazon,AMAZON CANADA  (VENDOR),CAN,26879-17,Active,Bestar,Wall & Cabinet Beds,1670.063605,1,1670.063605
Bestar,1680574,2025-04-07,Amazon,AMAZON CANADA  (VENDOR),CAN,26879-17,Active,Bestar,Wall & Cabinet Beds,1680.75408,1,1680.75408
Bestar,1678947,2025-03-31,Amazon,AMAZON CANADA  (VENDOR),CAN,26883-000009,Active,Bestar,Wall & Cabinet Beds,1375.508492,1,1375.508492
Bestar,1692143,2025-07-02,Amazon,AMAZON CANADA  (VENDOR),CAN,26884-17,Active,Bestar,Wall & Cabinet Beds,1689.543726,1,1689.543726
Bestar,1680337,2025-04-04,Amazon,AMAZON CANADA  (VENDOR),CAN,26888-000009,Active,Bestar,Wall & Cabinet Beds,1228.221722,1,1228.221722
Bestar,1676277,2025-03-14,Amazon,AMAZON CANADA  (VENDOR),CAN,26888-17,Active,Bestar,Wall & Cabinet Beds,1213.53906,1,1213.53906
Bestar,1663730,2025-01-15,Amazon,AMAZON CANADA  (VENDOR),CAN,26888-69,Obsolete,Bestar,Wall & Cabinet Beds,1210.678131,1,1210.678131
Bestar,1673092,2025-02-24,Amazon,AMAZON CANADA  (VENDOR),CAN,26893-17,Active,Bestar,Wall & Cabinet Beds,1284.95108,1,1284.95108
Bestar,1678269,2025-03-25,Amazon,AMAZON CANADA  (VENDOR),CAN,26893-47,End of life,Bestar,Wall & Cabinet Beds,1272.323669,1,1272.323669
Bestar,1673510,2025-02-26,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-17,Active,Bestar,Wall & Cabinet Beds,1526.430633,1,1526.430633
Bestar,1677823,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-17,Active,Bestar,Wall & Cabinet Beds,1511.430164,1,1511.430164
Bestar,1678085,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-17,Active,Bestar,Wall & Cabinet Beds,1511.430164,1,1511.430164
Bestar,1681320,2025-04-10,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-17,Active,Bestar,Wall & Cabinet Beds,1525.464266,1,1525.464266
Bestar,1713674,2025-12-03,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-17,Active,Bestar,Wall & Cabinet Beds,1551.32699,1,1551.32699
Bestar,1662003,2025-01-08,Amazon,AMAZON CANADA  (VENDOR),CAN,26894-69,Obsolete,Bestar,Wall & Cabinet Beds,1501.592577,1,1501.592577
Bestar,1698146,2025-08-11,Amazon,AMAZON CANADA  (VENDOR),CAN,26898-000009,Active,Bestar,Wall & Cabinet Beds,1165.849756,1,1165.849756
Bestar,1674292,2025-03-03,Amazon,AMAZON CANADA  (VENDOR),CAN,40720-000071,End of life,Bestar,Wall & Cabinet Beds,1465.292977,1,1465.292977
Bestar,1689949,2025-06-09,Amazon,AMAZON CANADA  (VENDOR),CAN,40791-000017,End of life,Bestar,Wall & Cabinet Beds,1848.181154,1,1848.181154
Bestar,1675247,2025-03-10,Amazon,AMAZON CANADA  (VENDOR),CAN,44700-52,Active,BBF,Bookcase,157.7134507,1,157.7134507
Bestar,1687335,2025-05-22,Amazon,AMAZON CANADA  (VENDOR),CAN,44700-52,Active,BBF,Bookcase,162.1360612,1,162.1360612
Bestar,1687337,2025-05-22,Amazon,AMAZON CANADA  (VENDOR),CAN,44700-52,Active,BBF,Bookcase,162.1360612,1,162.1360612
Bestar,1707208,2025-10-23,Amazon,AMAZON CANADA  (VENDOR),CAN,44700-52,Active,BBF,Bookcase,161.4891343,1,161.4891343
Bestar,1660611,2025-01-06,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,471.9083229,1,471.9083229
Bestar,1661692,2025-01-07,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,943.8166459,2,471.9083229
Bestar,1667447,2025-01-29,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,475.3976004,1,475.3976004
Bestar,1667579,2025-01-30,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,475.3976004,1,475.3976004
Bestar,1672126,2025-02-19,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,481.1026401,1,481.1026401
Bestar,1674766,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,472.0390636,1,472.0390636
Bestar,1674800,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,472.0390636,1,472.0390636
Bestar,1677258,2025-03-19,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,473.6794551,1,473.6794551
Bestar,1680265,2025-04-04,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,479.4105234,1,479.4105234
Bestar,1683489,2025-04-24,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,491.8308436,1,491.8308436
Bestar,1691135,2025-06-18,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,501.1987057,1,501.1987057
Bestar,1693910,2025-07-14,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,498.0488161,1,498.0488161
Bestar,1695997,2025-07-31,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,497.3219498,1,497.3219498
Bestar,1707669,2025-10-27,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,486.320822,1,486.320822
Bestar,1708448,2025-11-03,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-31,Active,BBF,Desking,486.1820516,1,486.1820516
Bestar,1662532,2025-01-10,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,472.5627514,1,472.5627514
Bestar,1670871,2025-02-12,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,476.6610715,1,476.6610715
Bestar,1673562,2025-02-27,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,479.7142254,1,479.7142254
Bestar,1674791,2025-03-06,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,472.0390636,1,472.0390636
Bestar,1676029,2025-03-13,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,474.2397885,1,474.2397885
Bestar,1676252,2025-03-14,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,473.6794551,1,473.6794551
Bestar,1680383,2025-04-07,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,479.4105234,1,479.4105234
Bestar,1683519,2025-04-24,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,491.8308436,1,491.8308436
Bestar,1683520,2025-04-24,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,491.8308436,1,491.8308436
Bestar,1684162,2025-04-29,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,491.6179759,1,491.6179759
Bestar,1684265,2025-04-29,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,491.6179759,1,491.6179759
Bestar,1685948,2025-05-12,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,489.3587995,1,489.3587995
Bestar,1687288,2025-05-21,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,487.5384505,1,487.5384505
Bestar,1687289,2025-05-21,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,487.5384505,1,487.5384505
Bestar,1692231,2025-07-02,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,498.3401579,1,498.3401579
Bestar,1693911,2025-07-14,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,498.0488161,1,498.0488161
Bestar,1696119,2025-08-04,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,493.9697036,1,493.9697036
Bestar,1696728,2025-08-07,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,493.9697036,1,493.9697036
Bestar,1699352,2025-08-28,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,491.9373466,1,491.9373466
Bestar,1699543,2025-09-02,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,495.9467326,1,495.9467326
Bestar,1702990,2025-09-22,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,494.2921381,1,494.2921381
Bestar,1711650,2025-11-25,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,483.3546099,1,483.3546099
Bestar,1713719,2025-12-03,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-47,Active,BBF,Desking,487.5384505,1,487.5384505
Bestar,1669818,2025-02-07,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,476.6610715,1,476.6610715
Bestar,1677602,2025-03-21,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,475,1,475
Bestar,1678157,2025-03-24,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,475,1,475
Bestar,1681714,2025-04-14,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,490.662347,1,490.662347
Bestar,1681793,2025-04-14,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,981.324694,2,490.662347
Bestar,1689821,2025-06-09,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,497.8305332,1,497.8305332
Bestar,1691393,2025-06-23,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,496.4525058,1,496.4525058
Bestar,1699255,2025-08-27,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,491.9373466,1,491.9373466
Bestar,1709090,2025-11-05,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,486.1820516,1,486.1820516
Bestar,1710222,2025-11-13,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,484.6263244,1,484.6263244
Bestar,1715392,2025-12-15,Amazon,AMAZON CANADA  (VENDOR),CAN,46410-52,Active,BBF,Desking,494.9742174,1,494.9742174
